artist,track,position,date
Nicki Minaj,Pills N Potions,5,2014-06-07
"Future Featuring Pharrell, Pusha T & Casino",Move That Doh,6,2014-06-07
Eminem Featuring Rihanna,The Monster,7,2014-06-07
YG Featuring Drake,Who Do You Love?,8,2014-06-07
Iggy Azalea,Work,9,2014-06-07
Young Money Featuring Drake,Trophies,10,2014-06-07
KCamp Featuring 2 Chainz,Cut Her Off,11,2014-06-07
Wiz Khalifa,We Dem Boyz,12,2014-06-07
Kid Ink Featuring Chris Brown,Main Chick,13,2014-06-07
Jay Z Featuring Beyonce,Part II (On The Run),14,2014-06-07
Young Thug,Stoner,15,2014-06-07
Eminem Featuring Nate Ruess,Headlights,16,2014-06-07
Future Featuring Kanye West,I Won,17,2014-06-07
Childish Gambino,V. 3005,18,2014-06-07
Yo Gotti Featuring Rich Homie Quan,I Know,19,2014-06-07
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,20,2014-06-07
ScHoolboy Q,Man Of The Year,21,2014-06-07
Meek Mill,I Don't Know,22,2014-06-07
Snootie Wild Featuring Yo Gotti,Yayo,23,2014-06-07
Becky G,Shower,24,2014-06-07
KCamp Featuring Kwony Cash,Money Baby,25,2014-06-07
Iggy Azalea Featuring Charli XCX,Fancy,1,2014-06-14
Pitbull Featuring Ke$ha,Timber,2,2014-06-14
Lil Wayne Featuring Drake,Believe Me,3,2014-06-14
Kid Ink Featuring Chris Brown,Show Me,4,2014-06-14
Nicki Minaj,Pills N Potions,5,2014-06-14
Pitbull Featuring G.R.L.,Wild Wild Love,6,2014-06-14
"Future Featuring Pharrell, Pusha T & Casino",Move That Doh,7,2014-06-14
Iggy Azalea,Work,8,2014-06-14
YG Featuring Drake,Who Do You Love?,9,2014-06-14
KCamp Featuring 2 Chainz,Cut Her Off,10,2014-06-14
Young Money Featuring Drake,Trophies,11,2014-06-14
Wiz Khalifa,We Dem Boyz,12,2014-06-14
Kid Ink Featuring Chris Brown,Main Chick,13,2014-06-14
Jay Z Featuring Beyonce,Part II (On The Run),14,2014-06-14
Future Featuring Kanye West,I Won,15,2014-06-14
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,16,2014-06-14
Childish Gambino,V. 3005,17,2014-06-14
Becky G,Shower,18,2014-06-14
Young Thug,Stoner,19,2014-06-14
Eminem Featuring Nate Ruess,Headlights,20,2014-06-14
ScHoolboy Q,Man Of The Year,21,2014-06-14
KCamp Featuring Kwony Cash,Money Baby,22,2014-06-14
Snootie Wild Featuring Yo Gotti,Yayo,23,2014-06-14
Ca$h Out,She Twerkin,24,2014-06-14
Rich Homie Quan Featuring Problem,Walk Thru,25,2014-06-14
Iggy Azalea Featuring Charli XCX,Fancy,1,2014-06-21
Lil Wayne Featuring Drake,Believe Me,2,2014-06-21
Pitbull Featuring Ke$ha,Timber,3,2014-06-21
Nicki Minaj,Pills N Potions,4,2014-06-21
"Future Featuring Pharrell, Pusha T & Casino",Move That Doh,5,2014-06-21
KCamp Featuring 2 Chainz,Cut Her Off,6,2014-06-21
Iggy Azalea,Work,7,2014-06-21
Young Money Featuring Drake,Trophies,8,2014-06-21
Wiz Khalifa,We Dem Boyz,9,2014-06-21
Pitbull Featuring G.R.L.,Wild Wild Love,10,2014-06-21
YG Featuring Drake,Who Do You Love?,11,2014-06-21
Kid Ink Featuring Chris Brown,Main Chick,12,2014-06-21
Becky G,Shower,13,2014-06-21
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,14,2014-06-21
Future Featuring Kanye West,I Won,15,2014-06-21
Childish Gambino,V. 3005,16,2014-06-21
Young Thug,Stoner,17,2014-06-21
Ca$h Out,She Twerkin,18,2014-06-21
Snootie Wild Featuring Yo Gotti,Yayo,19,2014-06-21
ScHoolboy Q,Man Of The Year,20,2014-06-21
KCamp Featuring Kwony Ca$h,Money Baby,21,2014-06-21
Rich Homie Quan Featuring Problem,Walk Thru,22,2014-06-21
Eminem Featuring Nate Ruess,Headlights,23,2014-06-21
We Are Toonz,Drop That #NaeNae,24,2014-06-21
Iggy Azalea Featuring T.I.,Change Your Life,25,2014-06-21
Iggy Azalea Featuring Charli XCX,Fancy,1,2014-06-28
Nicki Minaj,Pills N Potions,2,2014-06-28
PSY Featuring Snoop Dogg,Hangover,3,2014-06-28
Lil Wayne Featuring Drake,Believe Me,4,2014-06-28
Pitbull Featuring Ke$ha,Timber,5,2014-06-28
KCamp Featuring 2 Chainz,Cut Her Off,6,2014-06-28
"Future Featuring Pharrell, Pusha T & Casino",Move That Doh,7,2014-06-28
Iggy Azalea,Work,8,2014-06-28
Wiz Khalifa,We Dem Boyz,9,2014-06-28
YG Featuring Drake,Who Do You Love?,10,2014-06-28
Young Money Featuring Drake,Trophies,11,2014-06-28
Kid Ink Featuring Chris Brown,Main Chick,12,2014-06-28
Becky G,Shower,13,2014-06-28
Pitbull Featuring G.R.L.,Wild Wild Love,14,2014-06-28
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,15,2014-06-28
Childish Gambino,V. 3005,16,2014-06-28
Future Featuring Kanye West,I Won,17,2014-06-28
Ca$h Out,She Twerkin,18,2014-06-28
Young Thug,Stoner,19,2014-06-28
KCamp Featuring Kwony Ca$h,Money Baby,20,2014-06-28
G-Eazy Featuring A$AP Ferg & Danny Seth,Lotta That,21,2014-06-28
Rich Homie Quan Featuring Problem,Walk Thru,22,2014-06-28
Migos,Fight Night,23,2014-06-28
Iggy Azalea Featuring T.I.,Change Your Life,24,2014-06-28
Snootie Wild Featuring Yo Gotti,Yayo,25,2014-06-28
Iggy Azalea Featuring Charli XCX,Fancy,1,2014-07-05
Lil Wayne Featuring Drake,Believe Me,2,2014-07-05
Pitbull Featuring Ke$ha,Timber,3,2014-07-05
Nicki Minaj,Pills N Potions,4,2014-07-05
KCamp Featuring 2 Chainz,Cut Her Off,5,2014-07-05
Wiz Khalifa,We Dem Boyz,6,2014-07-05
Becky G,Shower,7,2014-07-05
T.I. Featuring Iggy Azalea,No Mediocre,8,2014-07-05
YG Featuring Drake,Who Do You Love?,9,2014-07-05
Kid Ink Featuring Chris Brown,Main Chick,10,2014-07-05
"Future Featuring Pharrell, Pusha T & Casino",Move That Doh,11,2014-07-05
Iggy Azalea,Work,12,2014-07-05
Young Money Featuring Drake,Trophies,13,2014-07-05
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,14,2014-07-05
Pitbull Featuring G.R.L.,Wild Wild Love,15,2014-07-05
Childish Gambino,V. 3005,16,2014-07-05
Future Featuring Kanye West,I Won,17,2014-07-05
Ca$h Out,She Twerkin,18,2014-07-05
Migos,Fight Night,19,2014-07-05
PSY Featuring Snoop Dogg,Hangover,20,2014-07-05
Young Thug,Stoner,21,2014-07-05
Rich Homie Quan Featuring Problem,Walk Thru,22,2014-07-05
Iggy Azalea Featuring T.I.,Change Your Life,23,2014-07-05
Tyga Featuring Young Thug,Hookah,24,2014-07-05
We Are Toonz,Drop That #NaeNae,25,2014-07-05
Iggy Azalea Featuring Charli XCX,Fancy,1,2014-07-12
Lil Wayne Featuring Drake,Believe Me,2,2014-07-12
Nicki Minaj,Pills N Potions,3,2014-07-12
Becky G,Shower,4,2014-07-12
Pitbull Featuring Ke$ha,Timber,5,2014-07-12
Wiz Khalifa,We Dem Boyz,6,2014-07-12
KCamp Featuring 2 Chainz,Cut Her Off,7,2014-07-12
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,8,2014-07-12
Kid Ink Featuring Chris Brown,Main Chick,9,2014-07-12
YG Featuring Drake,Who Do You Love?,10,2014-07-12
Young Money Featuring Drake,Trophies,11,2014-07-12
Iggy Azalea,Work,12,2014-07-12
T.I. Featuring Iggy Azalea,No Mediocre,13,2014-07-12
"Future Featuring Pharrell, Pusha T & Casino",Move That Doh,14,2014-07-12
Childish Gambino,V. 3005,15,2014-07-12
Pitbull Featuring G.R.L.,Wild Wild Love,16,2014-07-12
Ca$h Out,She Twerkin,17,2014-07-12
Future Featuring Kanye West,I Won,18,2014-07-12
Migos,Fight Night,19,2014-07-12
Rich Homie Quan Featuring Problem,Walk Thru,20,2014-07-12
Iggy Azalea Featuring Rita Ora,Black Widow,21,2014-07-12
T.I. Featuring Young Thug,About The Money,22,2014-07-12
Tyga Featuring Young Thug,Hookah,23,2014-07-12
G-Eazy Featuring Remo,I Mean It,24,2014-07-12
Iggy Azalea Featuring T.I.,Change Your Life,25,2014-07-12
Iggy Azalea Featuring Charli XCX,Fancy,1,2014-07-19
Becky G,Shower,2,2014-07-19
Nicki Minaj,Pills N Potions,3,2014-07-19
Lil Wayne Featuring Drake,Believe Me,4,2014-07-19
Pitbull Featuring Ke$ha,Timber,5,2014-07-19
Wiz Khalifa,We Dem Boyz,6,2014-07-19
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,7,2014-07-19
KCamp Featuring 2 Chainz,Cut Her Off,8,2014-07-19
T.I. Featuring Iggy Azalea,No Mediocre,9,2014-07-19
Kid Ink Featuring Chris Brown,Main Chick,10,2014-07-19
YG Featuring Drake,Who Do You Love?,11,2014-07-19
Iggy Azalea,Work,12,2014-07-19
Young Money Featuring Drake,Trophies,13,2014-07-19
"Future Featuring Pharrell, Pusha T & Casino",Move That Doh,14,2014-07-19
Childish Gambino,V. 3005,15,2014-07-19
Busta Rhymes Featuring Eminem,Calm Down,16,2014-07-19
Iggy Azalea Featuring Rita Ora,Black Widow,17,2014-07-19
Ca$h Out,She Twerkin,18,2014-07-19
Migos,Fight Night,19,2014-07-19
Pitbull Featuring G.R.L.,Wild Wild Love,20,2014-07-19
Future Featuring Kanye West,I Won,21,2014-07-19
Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,22,2014-07-19
T.I. Featuring Young Thug,About The Money,23,2014-07-19
Rich Homie Quan Featuring Problem,Walk Thru,24,2014-07-19
Tyga Featuring Young Thug,Hookah,25,2014-07-19
Iggy Azalea Featuring Charli XCX,Fancy,1,2014-07-26
Becky G,Shower,2,2014-07-26
Lil Wayne Featuring Drake,Believe Me,3,2014-07-26
Nicki Minaj,Pills N Potions,4,2014-07-26
Wiz Khalifa,We Dem Boyz,5,2014-07-26
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,6,2014-07-26
Kid Ink Featuring Chris Brown,Main Chick,7,2014-07-26
Iggy Azalea Featuring Rita Ora,Black Widow,8,2014-07-26
T.I. Featuring Iggy Azalea,No Mediocre,9,2014-07-26
Iggy Azalea,Work,10,2014-07-26
KCamp Featuring 2 Chainz,Cut Her Off,11,2014-07-26
YG Featuring Drake,Who Do You Love?,12,2014-07-26
Young Money Featuring Drake,Trophies,13,2014-07-26
Childish Gambino,V. 3005,14,2014-07-26
"Future Featuring Pharrell, Pusha T & Casino",Move That Doh,15,2014-07-26
Migos,Fight Night,16,2014-07-26
Ca$h Out,She Twerkin,17,2014-07-26
Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,18,2014-07-26
T.I. Featuring Young Thug,About The Money,19,2014-07-26
Tyga Featuring Young Thug,Hookah,20,2014-07-26
Rich Homie Quan Featuring Problem,Walk Thru,21,2014-07-26
Future Featuring Kanye West,I Won,22,2014-07-26
TeeFLii Featuring 2 Chainz,24 Hours,23,2014-07-26
Rae Sremmurd,No Flex Zone!!,24,2014-07-26
G-Eazy Featuring Remo,I Mean It,25,2014-07-26
Iggy Azalea Featuring Charli XCX,Fancy,1,2014-08-02
Becky G,Shower,2,2014-08-02
Lil Wayne Featuring Drake,Believe Me,3,2014-08-02
Wiz Khalifa,We Dem Boyz,4,2014-08-02
Iggy Azalea Featuring Rita Ora,Black Widow,5,2014-08-02
Nicki Minaj,Pills N Potions,6,2014-08-02
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,7,2014-08-02
T.I. Featuring Iggy Azalea,No Mediocre,8,2014-08-02
Kid Ink Featuring Chris Brown,Main Chick,9,2014-08-02
Iggy Azalea,Work,10,2014-08-02
KCamp Featuring 2 Chainz,Cut Her Off,11,2014-08-02
Childish Gambino,V. 3005,12,2014-08-02
YG Featuring Drake,Who Do You Love?,13,2014-08-02
Young Money Featuring Drake,Trophies,14,2014-08-02
Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,15,2014-08-02
Migos,Fight Night,16,2014-08-02
Ca$h Out,She Twerkin,17,2014-08-02
"Future Featuring Pharrell, Pusha T & Casino",Move That Doh,18,2014-08-02
Drake,0 To 100 / The Catch Up,19,2014-08-02
T.I. Featuring Young Thug,About The Money,20,2014-08-02
Tyga Featuring Young Thug,Hookah,21,2014-08-02
Rae Sremmurd,No Flex Zone!!,22,2014-08-02
Rich Homie Quan Featuring Problem,Walk Thru,23,2014-08-02
TeeFLii Featuring 2 Chainz,24 Hours,24,2014-08-02
"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),25,2014-08-02
Iggy Azalea Featuring Charli XCX,Fancy,1,2014-08-09
Becky G,Shower,2,2014-08-09
Iggy Azalea Featuring Rita Ora,Black Widow,3,2014-08-09
Lil Wayne Featuring Drake,Believe Me,4,2014-08-09
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,5,2014-08-09
Nicki Minaj,Pills N Potions,6,2014-08-09
T.I. Featuring Iggy Azalea,No Mediocre,7,2014-08-09
Wiz Khalifa,We Dem Boyz,8,2014-08-09
Kid Ink Featuring Chris Brown,Main Chick,9,2014-08-09
Drake,0 To 100 / The Catch Up,10,2014-08-09
Childish Gambino,V. 3005,11,2014-08-09
KCamp Featuring 2 Chainz,Cut Her Off,12,2014-08-09
Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,13,2014-08-09
Iggy Azalea,Work,14,2014-08-09
YG Featuring Drake,Who Do You Love?,15,2014-08-09
Young Money Featuring Drake,Trophies,16,2014-08-09
Migos,Fight Night,17,2014-08-09
Ca$h Out,She Twerkin,18,2014-08-09
Rae Sremmurd,No Flex Zone!!,19,2014-08-09
T.I. Featuring Young Thug,About The Money,20,2014-08-09
Tyga Featuring Young Thug,Hookah,21,2014-08-09
Rich Homie Quan Featuring Problem,Walk Thru,22,2014-08-09
"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),23,2014-08-09
Lil Jon Featuring Tyga,Bend Ova,24,2014-08-09
TeeFLii Featuring 2 Chainz,24 Hours,25,2014-08-09
Iggy Azalea Featuring Charli XCX,Fancy,1,2014-08-16
Becky G,Shower,2,2014-08-16
Iggy Azalea Featuring Rita Ora,Black Widow,3,2014-08-16
Lil Wayne Featuring Drake,Believe Me,4,2014-08-16
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,5,2014-08-16
Nicki Minaj,Pills N Potions,6,2014-08-16
T.I. Featuring Iggy Azalea,No Mediocre,7,2014-08-16
Wiz Khalifa,We Dem Boyz,8,2014-08-16
Drake,0 To 100 / The Catch Up,9,2014-08-16
Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,10,2014-08-16
Kid Ink Featuring Chris Brown,Main Chick,11,2014-08-16
KCamp Featuring 2 Chainz,Cut Her Off,12,2014-08-16
Iggy Azalea,Work,13,2014-08-16
Migos,Fight Night,14,2014-08-16
Bobby Shmurda,Hot Boy,15,2014-08-16
Rae Sremmurd,No Flex Zone!!,16,2014-08-16
Ca$h Out,She Twerkin,17,2014-08-16
Pitbull Featuring John Ryan,Fireball,18,2014-08-16
T.I. Featuring Young Thug,About The Money,19,2014-08-16
Rich Homie Quan Featuring Problem,Walk Thru,20,2014-08-16
Tyga Featuring Young Thug,Hookah,21,2014-08-16
"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),22,2014-08-16
TeeFLii Featuring 2 Chainz,24 Hours,23,2014-08-16
Lil Jon Featuring Tyga,Bend Ova,24,2014-08-16
G-Eazy Featuring Remo,I Mean It,25,2014-08-16
Iggy Azalea Featuring Charli XCX,Fancy,1,2014-08-23
Iggy Azalea Featuring Rita Ora,Black Widow,2,2014-08-23
Becky G,Shower,3,2014-08-23
Nicki Minaj,Anaconda,4,2014-08-23
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,5,2014-08-23
T.I. Featuring Iggy Azalea,No Mediocre,6,2014-08-23
Lil Wayne Featuring Drake,Believe Me,7,2014-08-23
Nicki Minaj,Pills N Potions,8,2014-08-23
Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,9,2014-08-23
Wiz Khalifa,We Dem Boyz,10,2014-08-23
Drake,0 To 100 / The Catch Up,11,2014-08-23
Kid Ink Featuring Chris Brown,Main Chick,12,2014-08-23
Bobby Shmurda,Hot Boy,13,2014-08-23
KCamp Featuring 2 Chainz,Cut Her Off,14,2014-08-23
Iggy Azalea,Work,15,2014-08-23
Jack & Jack,Wild Life,16,2014-08-23
Migos,Fight Night,17,2014-08-23
Pitbull Featuring John Ryan,Fireball,18,2014-08-23
Rae Sremmurd,No Flex Zone,19,2014-08-23
T.I. Featuring Young Thug,About The Money,20,2014-08-23
"Juicy J, Wiz Khalifa & Ty Dolla $ign Featuring Kill The Noise & Madsonik",Shell Shocked,21,2014-08-23
"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),22,2014-08-23
Tyga Featuring Young Thug,Hookah,23,2014-08-23
Ca$h Out,She Twerkin,24,2014-08-23
Rich Homie Quan Featuring Problem,Walk Thru,25,2014-08-23
Iggy Azalea Featuring Charli XCX,Fancy,1,2014-08-30
Iggy Azalea Featuring Rita Ora,Black Widow,2,2014-08-30
Becky G,Shower,3,2014-08-30
Nicki Minaj,Anaconda,4,2014-08-30
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,5,2014-08-30
T.I. Featuring Iggy Azalea,No Mediocre,6,2014-08-30
Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,7,2014-08-30
Lil Wayne Featuring Drake,Believe Me,8,2014-08-30
Bobby Shmurda,Hot Boy,9,2014-08-30
Drake,0 To 100 / The Catch Up,10,2014-08-30
Wiz Khalifa,We Dem Boyz,11,2014-08-30
Nicki Minaj,Pills N Potions,12,2014-08-30
Kid Ink Featuring Chris Brown,Main Chick,13,2014-08-30
Rae Sremmurd,No Flex Zone,14,2014-08-30
Migos,Fight Night,15,2014-08-30
Iggy Azalea,Work,16,2014-08-30
"Juicy J, Wiz Khalifa & Ty Dolla $ign Featuring Kill The Noise & Madsonik",Shell Shocked,17,2014-08-30
Pitbull Featuring John Ryan,Fireball,18,2014-08-30
T.I. Featuring Young Thug,About The Money,19,2014-08-30
Tyga Featuring Young Thug,Hookah,20,2014-08-30
Rich Homie Quan Featuring Problem,Walk Thru,21,2014-08-30
"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),22,2014-08-30
TeeFLii Featuring 2 Chainz,24 Hours,23,2014-08-30
Ca$h Out,She Twerkin,24,2014-08-30
Lil Jon Featuring Tyga,Bend Ova,25,2014-08-30
Nicki Minaj,Anaconda,1,2014-09-06
Iggy Azalea Featuring Rita Ora,Black Widow,2,2014-09-06
Iggy Azalea Featuring Charli XCX,Fancy,3,2014-09-06
Becky G,Shower,4,2014-09-06
Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,5,2014-09-06
T.I. Featuring Iggy Azalea,No Mediocre,6,2014-09-06
Bobby Shmurda,Hot Boy,7,2014-09-06
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,8,2014-09-06
Wiz Khalifa,We Dem Boyz,9,2014-09-06
Nicki Minaj,Pills N Potions,10,2014-09-06
Drake,0 To 100 / The Catch Up,11,2014-09-06
Lil Wayne Featuring Drake,Believe Me,12,2014-09-06
Rae Sremmurd,No Flex Zone,13,2014-09-06
Pitbull Featuring John Ryan,Fireball,14,2014-09-06
Migos,Fight Night,15,2014-09-06
Kid Ink Featuring Chris Brown,Main Chick,16,2014-09-06
Iggy Azalea,Work,17,2014-09-06
T.I. Featuring Young Thug,About The Money,18,2014-09-06
Tyga Featuring Young Thug,Hookah,19,2014-09-06
"Juicy J, Wiz Khalifa & Ty Dolla $ign Featuring Kill The Noise & Madsonik",Shell Shocked,20,2014-09-06
"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),21,2014-09-06
Rich Homie Quan Featuring Problem,Walk Thru,22,2014-09-06
Lil Jon Featuring Tyga,Bend Ova,23,2014-09-06
TeeFLii Featuring 2 Chainz,24 Hours,24,2014-09-06
Wiz Khalifa Feauring Project Pat & Juicy J,KK,25,2014-09-06
Nicki Minaj,Anaconda,1,2014-09-13
Iggy Azalea Featuring Rita Ora,Black Widow,2,2014-09-13
Iggy Azalea Featuring Charli XCX,Fancy,3,2014-09-13
Eminem Featuring Sia,Guts Over Fear,4,2014-09-13
Becky G,Shower,5,2014-09-13
Bobby Shmurda,Hot Boy,6,2014-09-13
Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,7,2014-09-13
T.I. Featuring Iggy Azalea,No Mediocre,8,2014-09-13
Drake,0 To 100 / The Catch Up,9,2014-09-13
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,10,2014-09-13
Rae Sremmurd,No Flex Zone,11,2014-09-13
Wiz Khalifa,We Dem Boyz,12,2014-09-13
Lil Wayne Featuring Drake,Believe Me,13,2014-09-13
Nicki Minaj,Pills N Potions,14,2014-09-13
Pitbull Featuring John Ryan,Fireball,15,2014-09-13
T.I. Featuring Young Thug,About The Money,16,2014-09-13
Migos,Fight Night,17,2014-09-13
Iggy Azalea,Work,18,2014-09-13
Kid Ink Featuring Chris Brown,Main Chick,19,2014-09-13
Tyga Featuring Young Thug,Hookah,20,2014-09-13
"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),21,2014-09-13
TeeFLii Featuring 2 Chainz,24 Hours,22,2014-09-13
Jeezy Featuring JAY Z,Seen It All,23,2014-09-13
"Juicy J, Wiz Khalifa & Ty Dolla $ign Featuring Kill The Noise & Madsonik",Shell Shocked,24,2014-09-13
Lecrae Featuring Andy Mineo,Say I Won't,25,2014-09-13
Nicki Minaj,Anaconda,1,2014-09-20
Iggy Azalea Featuring Rita Ora,Black Widow,2,2014-09-20
Iggy Azalea Featuring Charli XCX,Fancy,3,2014-09-20
Bobby Shmurda,Hot Boy,4,2014-09-20
Becky G,Shower,5,2014-09-20
Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,6,2014-09-20
T.I. Featuring Iggy Azalea,No Mediocre,7,2014-09-20
Drake,0 To 100 / The Catch Up,8,2014-09-20
Rae Sremmurd,No Flex Zone,9,2014-09-20
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,10,2014-09-20
Wiz Khalifa,We Dem Boyz,11,2014-09-20
Pitbull Featuring John Ryan,Fireball,12,2014-09-20
Lil Wayne Featuring Drake,Believe Me,13,2014-09-20
T.I. Featuring Young Thug,About The Money,14,2014-09-20
Nicki Minaj,Pills N Potions,15,2014-09-20
Migos,Fight Night,16,2014-09-20
Eminem Featuring Sia,Guts Over Fear,17,2014-09-20
Iggy Azalea,Work,18,2014-09-20
Kid Ink Featuring Chris Brown,Main Chick,19,2014-09-20
Jeezy Featuring Jay Z,Seen It All,20,2014-09-20
Tyga Featuring Young Thug,Hookah,21,2014-09-20
"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),22,2014-09-20
TeeFLii Featuring 2 Chainz,24 Hours,23,2014-09-20
Lil Jon Featuring Tyga,Bend Ova,24,2014-09-20
"Juicy J, Wiz Khalifa & Ty Dolla $ign Featuring Kill The Noise & Madsonik",Shell Shocked,25,2014-09-20
Nicki Minaj,Anaconda,1,2014-09-27
Iggy Azalea Featuring Rita Ora,Black Widow,2,2014-09-27
Iggy Azalea Featuring Charli XCX,Fancy,3,2014-09-27
Bobby Shmurda,Hot Boy,4,2014-09-27
Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,5,2014-09-27
Becky G,Shower,6,2014-09-27
Drake,0 To 100 / The Catch Up,7,2014-09-27
Rae Sremmurd,No Flex Zone,8,2014-09-27
T.I. Featuring Iggy Azalea,No Mediocre,9,2014-09-27
ScHoolboy Q Featuring BJ The Chicago Kid,Studio,10,2014-09-27
Pitbull Featuring John Ryan,Fireball,11,2014-09-27
Lil Wayne Featuring Drake,Believe Me,12,2014-09-27
T.I. Featuring Young Thug,About The Money,13,2014-09-27
Migos,Fight Night,14,2014-09-27
Nicki Minaj,Pills N Potions,15,2014-09-27
Iggy Azalea,Work,16,2014-09-27
TeeFLii Featuring 2 Chainz,24 Hours,17,2014-09-27
Tyga Featuring Young Thug,Hookah,18,2014-09-27
Lil Jon Featuring Tyga,Bend Ova,19,2014-09-27
Jeezy Featuring Jay Z,Seen It All,20,2014-09-27
"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),21,2014-09-27
Kid Ink Featuring Usher & Tinashe,Body Language,22,2014-09-27
Eminem Featuring Sia,Guts Over Fear,23,2014-09-27
Migos,Handsome And Wealthy,24,2014-09-27
Wiz Khalifa Featuring Snoop Dogg & Ty Dolla $ign,You And Your Friends,25,2014-09-27
Nicki Minaj,Anaconda,1,2014-10-04
Iggy Azalea Featuring Rita Ora,Black Widow,2,2014-10-04
Bobby Shmurda,Hot Boy,3,2014-10-04
